CUSTOMER,Tahun,Bulan OK,NO REK, NO.OK , NAMA BARANG ,  PEMAKAIAN BAHAN BAKU ,  Waste_Total @Kg , Waste %
PT NIKKI SUPER TOBACCO INDONESIA,2024,1,124.0604.002,OK/TAB/23/XII/00106,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M SHORT TRIAL) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1920.14,148.94,7.76%
PT NIKKI SUPER TOBACCO INDONESIA,2024,3,124.0111.017,OK/TAB/24/I/00291,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,1754.99,423.67,24.14%
PT NIKKI SUPER TOBACCO INDONESIA,2024,3,124.0111.017,OK/TAB/24/II/00232,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,1974.6,194.83,9.87%
PT NIKKI SUPER TOBACCO INDONESIA,2024,3,124.0604.002,OK/TAB/24/I/00290,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M SHORT TRIAL) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,2007.9,154.7,7.70%
PT NIKKI SUPER TOBACCO INDONESIA,2024,3,124.0604.002,OK/TAB/24/II/00231,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M SHORT TRIAL) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1767,-69.8,-3.95%
PT NIKKI SUPER TOBACCO INDONESIA,2024,4,124.0111.017,OK/TAB/24/IV/00074,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,1077.23,114.83,10.66%
PT NIKKI SUPER TOBACCO INDONESIA,2024,5,124.0604.002,OK/TAB/24/V/00037,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M SHORT TRIAL) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,908,22.4,2.47%
PT NIKKI SUPER TOBACCO INDONESIA,2024,5,124.0690.003,OK/TAB/24/V/00024,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,552,73.2,13.26%
PT NIKKI SUPER TOBACCO INDONESIA,2024,6,124.0604.002,OK/TAB/24/V/00282,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,2299,92.6,4.03%
PT NIKKI SUPER TOBACCO INDONESIA,2024,7,124.0690.003,OK/TAB/24/VII/00261,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,92,8.4,9.13%
PT NIKKI SUPER TOBACCO INDONESIA,2024,7,124.0604.066,OK/TAB/24/VI/00330,FOIL PAPER/RED (ALU FOIL RED 84 MM X 2000 M ) PK.ALF.RED84 50 GSM X 84 MM X 2000 M,143,3.75,2.62%
PT NIKKI SUPER TOBACCO INDONESIA,2024,8,124.0604.002,OK/TAB/24/VI/00341,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,449.35,-18.05,-4.02%
PT NIKKI SUPER TOBACCO INDONESIA,2024,8,124.0604.002,OK/TAB/24/VII/00259,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1876,-10,-0.53%
PT NIKKI SUPER TOBACCO INDONESIA,2024,8,124.0604.066,OK/TAB/24/VII/00260,FOIL PAPER/RED (ALU FOIL RED 84 MM X 2000 M ) PK.ALF.RED84 50 GSM X 84 MM X 2000 M,211,9.4,4.45%
PT NIKKI SUPER TOBACCO INDONESIA,2024,8,124.0111.036,OK/TAB/24/VIII/00111,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,921.1,166.99,18.13%
PT NIKKI SUPER TOBACCO INDONESIA,2024,8,124.0611.003,OK/TAB/24/VIII/00199,FOIL PAPER/BLACK (ALU FOIL MILD 16S 76 MM X 2000 M 50 GSM BLACK) PK.ALF.MLD 16BLCK0 50 GSM X 76 MM X 2000 M,897,76.2,8.49%
PT NIKKI SUPER TOBACCO INDONESIA,2024,9,124.0111.017,OK/TAB/24/V/00311,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,4259.95,318.4,7.47%
PT NIKKI SUPER TOBACCO INDONESIA,2024,10,124.0604.002,OK/TAB/24/VIII/00307,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1372.2,52,3.79%
PT NIKKI SUPER TOBACCO INDONESIA,2024,10,124.0690.003,OK/TAB/24/VIII/00320,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,710.2,33.8,4.76%
PT NIKKI SUPER TOBACCO INDONESIA,2024,10,124.0690.003,OK/TAB/24/IX/00289,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,706,-12.4,-1.76%
PT NIKKI SUPER TOBACCO INDONESIA,2024,10,124.0604.066,OK/TAB/24/VIII/00308,FOIL PAPER/RED (ALU FOIL RED 84 MM X 2000 M ) PK.ALF.RED84 50 GSM X 84 MM X 2000 M,239.2,-12.8,-5.35%
PT NIKKI SUPER TOBACCO INDONESIA,2024,11,124.0111.022,OK/TAB/24/X/00314,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC96 230 GSM X 96 MM X 750 M,1406.29,197.57,14.05%
PT NIKKI SUPER TOBACCO INDONESIA,2024,11,124.0604.002,OK/TAB/24/IX/00290,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,485,17.6,3.63%
PT NIKKI SUPER TOBACCO INDONESIA,2024,11,124.0604.002,OK/TAB/24/X/00312,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1964.6,45.8,2.33%
PT NIKKI SUPER TOBACCO INDONESIA,2024,11,124.0690.003,OK/TAB/24/X/00311,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,799.8,9.4,1.18%
PT NIKKI SUPER TOBACCO INDONESIA,2024,11,124.0611.003,OK/TAB/24/X/00350,FOIL PAPER/BLACK (ALU FOIL MILD 16S 76 MM X 2000 M 50 GSM BLACK) PK.ALF.MLD 16BLCK0 50 GSM X 76 MM X 2000 M,745,61,8.19%
PT NIKKI SUPER TOBACCO INDONESIA,2024,12,124.0111.017,OK/TAB/24/XI/00279,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,833.52,127.76,15.33%
PT NIKKI SUPER TOBACCO INDONESIA,2024,12,124.0111.036,OK/TAB/24/XI/00281,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,921.1,73.44,7.97%
PT NIKKI SUPER TOBACCO INDONESIA,2024,12,124.0611.003,OK/TAB/24/XI/00280,FOIL PAPER/BLACK (ALU FOIL MILD 16S 76 MM X 2000 M 50 GSM BLACK) PK.ALF.MLD 16BLCK0 50 GSM X 76 MM X 2000 M,306,17.2,5.62%
PT NIKKI SUPER TOBACCO INDONESIA,2025,1,124.0111.017,OK/TAB/24/XII/00322,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,899.76,129.84,14.43%
PT NIKKI SUPER TOBACCO INDONESIA,2025,1,124.0690.003,OK/TAB/24/XII/00321,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,240,12,5.00%
PT NIKKI SUPER TOBACCO INDONESIA,2025,1,124.0111.036,OK/TAB/24/XII/00324,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,472,115.1,24.39%
PT NIKKI SUPER TOBACCO INDONESIA,2025,2,124.0111.017,OK/TAB/25/II/00021,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,815.03,173.43,21.28%
PT NIKKI SUPER TOBACCO INDONESIA,2025,2,124.0604.002,OK/TAB/25/I/00323,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1058.52,74.52,7.04%
PT NIKKI SUPER TOBACCO INDONESIA,2025,2,124.0111.036,OK/TAB/25/II/00020,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,299.88,141.12,47.06%
PT NIKKI SUPER TOBACCO INDONESIA,2025,3,124.0111.017,OK/TAB/25/II/00279,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,903.2,76.02,8.42%
PT NIKKI SUPER TOBACCO INDONESIA,2025,3,124.0604.002,OK/TAB/25/II/00230,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1208,-36.52,-3.02%
PT NIKKI SUPER TOBACCO INDONESIA,2025,3,124.0690.003,OK/TAB/25/I/00322,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,352.4,-4.8,-1.36%
PT NIKKI SUPER TOBACCO INDONESIA,2025,3,124.0111.036,OK/TAB/25/II/00275,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,428.4,110.88,25.88%
PT NIKKI SUPER TOBACCO INDONESIA,2025,3,124.0611.003,OK/TAB/25/I/00321,FOIL PAPER/BLACK (ALU FOIL MILD 16S 76 MM X 2000 M 50 GSM BLACK) PK.ALF.MLD 16BLCK0 50 GSM X 76 MM X 2000 M,552.4,50.8,9.20%
PT NIKKI SUPER TOBACCO INDONESIA,2025,3,124.0111.040,OK/TAB/25/III/00082,LAMINATING BOARD/BLACK (INNER FRAME BOLD 12'S 74 MMX 750 M 210 GSM BLACK)PK.INF.BLD 12BLCK0 210 GSM X 74 MM X 750 M,1224.37,186.97,15.27%
PT NIKKI SUPER TOBACCO INDONESIA,2025,4,124.0111.017,OK/TAB/25/III/00223,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,2709.6,410.3,15.14%
PT NIKKI SUPER TOBACCO INDONESIA,2025,4,124.0111.022,OK/TAB/25/IV/00175,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC96 230 GSM X 96 MM X 750 M,943.1,131.66,13.96%
PT NIKKI SUPER TOBACCO INDONESIA,2025,4,124.0111.036,OK/TAB/25/III/00224,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,503.37,66.78,13.27%
PT NIKKI SUPER TOBACCO INDONESIA,2025,4,124.0111.042,OK/TAB/25/III/00244,LAMINATING BOARD/BLACK (INNER FRAME REGULAR 12'S 79 MMX 750 M 210 GSM BLACK)PK.INF.REG12BLCK0 210 GSM X 79 MM X 750 M,862.8,116.4,13.49%
PT NIKKI SUPER TOBACCO INDONESIA,2025,4,124.0611.004,OK/TAB/25/III/00102,FOIL PAPER/BLACK (ALU FOIL REGULAR 12'S  67 MM X 2000 M 50 GSM BLACK) PK.ALF.REG12BLCK0 50 GSM X 67 MM X 2000 M,1067,19.33,1.81%
PT NIKKI SUPER TOBACCO INDONESIA,2025,4,124.0604.068,OK/TAB/25/III/00175,FOIL PAPER/RED (ALU FOIL BOLD 12'S  67 MM X 2000 M 50 GSM RED ) PK.ALF.BLD12RED00 50 GSM X 67 MM X 2000 M,850.3,12.8,1.51%
PT NIKKI SUPER TOBACCO INDONESIA,2025,4,124.0955.058,OK/TAB/25/III/00258,CETAKAN BOARD/MIXED COLORS (ETIKET JAZY BOLD 12'S 230 GSM) PK.ETK.JZB 12D0000 78 MM X 245 MM,7964.02,1698.42,21.33%
PT NIKKI SUPER TOBACCO INDONESIA,2025,5,124.0111.017,OK/TAB/25/IV/00280,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,1806.4,157.64,8.73%
PT NIKKI SUPER TOBACCO INDONESIA,2025,5,124.0604.002,OK/TAB/25/IV/00286,FOIL PAPER/RED (ALU FOIL RED 82 MM X 2000 M ) PK.ALF.RED82 50 GSM X 82 MM X 2000 M,1248.2,-31,-2.48%
PT NIKKI SUPER TOBACCO INDONESIA,2025,5,124.0690.003,OK/TAB/25/IV/00304,FOIL PAPER/SILVER COATING (ALU FOIL SILVER BRIGHT) PK.ALF.SLV76 50 GSM X 76 MM X 2000 M,344,40,11.63%
PT NIKKI SUPER TOBACCO INDONESIA,2025,5,124.0604.066,OK/TAB/25/IV/00170,FOIL PAPER/RED (ALU FOIL RED 84 MM X 2000 M ) PK.ALF.RED84 50 GSM X 84 MM X 2000 M,810,138,17.04%
PT NIKKI SUPER TOBACCO INDONESIA,2025,5,124.0111.036,OK/TAB/25/IV/00278,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,943.28,149.48,15.85%
PT NIKKI SUPER TOBACCO INDONESIA,2025,5,124.0611.003,OK/TAB/25/III/00230,FOIL PAPER/BLACK (ALU FOIL MILD 16S 76 MM X 2000 M 50 GSM BLACK) PK.ALF.MLD 16BLCK0 50 GSM X 76 MM X 2000 M,306,66.6,21.76%
PT NIKKI SUPER TOBACCO INDONESIA,2025,5,124.0611.003,OK/TAB/25/IV/00303,FOIL PAPER/BLACK (ALU FOIL MILD 16S 76 MM X 2000 M 50 GSM BLACK) PK.ALF.MLD 16BLCK0 50 GSM X 76 MM X 2000 M,1334,399.5,29.95%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0111.017,OK/TAB/25/V/00122,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,1422,356.44,25.07%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0611.003,OK/TAB/25/V/00043,FOIL PAPER/BLACK (ALU FOIL MILD 16S 76 MM X 2000 M 50 GSM BLACK) PK.ALF.MLD 16BLCK0 50 GSM X 76 MM X 2000 M,2098,190.4,9.08%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0955.058,OK/TAB/25/V/00091,CETAKAN BOARD/MIXED COLORS (ETIKET JAZY BOLD 12'S 230 GSM) PK.ETK.JZB 12D0000 78 MM X 245 MM,8536.5,5922.9,69.38%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0690.019,OK/TAB/25/V/00403,"FOIL PAPER/SILVER COATING (ALU FOIL MILD 16'S 76 MM X 2000 M, 50 GSM SILVER ) PK.ALF.MLD 16S LVR0 50 GSM X 76 MM X 2000 M",605.8,73.8,12.18%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0690.019,OK/TAB/25/V/00404,"FOIL PAPER/SILVER COATING (ALU FOIL MILD 16'S 76 MM X 2000 M, 50 GSM SILVER ) PK.ALF.MLD 16S LVR0 50 GSM X 76 MM X 2000 M",525,-27,-5.14%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0604.070,OK/TAB/25/V/00357,FOIL PAPER/RED (ALU FOIL REGULER 16'S 84 MM X 2000 M 50 GSM RED ) PK.ALF.REG16RED00 50 GSM X 84 MM X 2000 M,614,84.8,13.81%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0108.002,OK/TAB/25/V/00407,LAMINATING BOARD/BROWN(INNER FRAME BOLD12'S 74 MM X 750 M 210 GSM BROWN) PK.INF.BLD12BRWN0 210 GSM X 74 MM X 750 M,991.92,176.42,17.79%
PT NIKKI SUPER TOBACCO INDONESIA,2025,6,124.0604.069,OK/TAB/25/V/00408,FOIL PAPER/RED (ALU FOIL BOLD 16'S 82 MM X 2000 M 50 GSM RED ) PK.ALF.BLD16RED00 50 GSM X 82 MM X 2000 M,1314,133.2,10.14%
PT NIKKI SUPER TOBACCO INDONESIA,2025,7,124.0111.017,OK/TAB/25/VI/00179,LAMINATING BOARD/BLACK (INNER FRAME BLACK) PK.IF.BLC93 230 GSM X 93 MM X 750 M,2099.67,74.85,3.56%
PT NIKKI SUPER TOBACCO INDONESIA,2025,7,124.0111.036,OK/TAB/25/V/00044,LAMINATING BOARD/BLACK (INNER FRAME MILD 16'S 84 MM X 750 M 210 GSM BLACK GLOSSY) PK.INF. MLD 16 BLCK0 210 GSM X 84 MM X 750 M,2512.25,607.13,24.17%
PT NIKKI SUPER TOBACCO INDONESIA,2025,7,124.0690.019,OK/TAB/25/VI/00177,"FOIL PAPER/SILVER COATING (ALU FOIL MILD 16'S 76 MM X 2000 M, 50 GSM SILVER ) PK.ALF.MLD 16S LVR0 50 GSM X 76 MM X 2000 M",570,38,6.67%
PT NIKKI SUPER TOBACCO INDONESIA,2025,7,124.0604.069,OK/TAB/25/VI/00197,FOIL PAPER/RED (ALU FOIL BOLD 16'S 82 MM X 2000 M 50 GSM RED ) PK.ALF.BLD16RED00 50 GSM X 82 MM X 2000 M,1831.9,191.9,10.48%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,1,124.3855.032,OK/TAB/24/I/00130,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P PURPLE) 20032248 190 GSM X 180 MM X 500 M,1197,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,1,124.3855.032,OK/TAB/24/I/00199,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P PURPLE) 20032248 190 GSM X 180 MM X 500 M,102.6,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,2,124.3855.033,OK/TAB/24/I/00131,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P ORANGE) 20032249 190 GSM X 180 MM X 500 M,1231.2,17.1,1.39%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,2,124.3855.035,OK/TAB/24/I/00132,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P BLUE) 20032252 190 GSM X 180 MM X 500 M,786.6,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,2,124.3855.036,OK/TAB/24/I/00200,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P GREEN) 20032251 190 GSM X 180 MM X 500 M,1521.9,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,3,124.3855.032,OK/TAB/24/II/00180,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P PURPLE) 20032248 190 GSM X 180 MM X 500 M,1368,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,3,124.3855.033,OK/TAB/23/X/00074,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P ORANGE) 20032249 190 GSM X 180 MM X 500 M,1008.9,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,3,124.3855.033,OK/TAB/24/II/00181,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P ORANGE) 20032249 190 GSM X 180 MM X 500 M,1299.6,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,3,124.3855.035,OK/TAB/24/II/00043,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P BLUE) 20032252 190 GSM X 180 MM X 500 M,991.8,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,3,124.3855.035,OK/TAB/24/II/00179,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P BLUE) 20032252 190 GSM X 180 MM X 500 M,752.4,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,6,124.8899.495,OK/TAB/24/III/00230,PAPER STELLA FRESHENER POCKET ORANGE 20037510 18 CM X 500 M,2958,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,6,124.8899.490,OK/TAB/24/III/00229,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,4097,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,6,124.8899.490,OK/TAB/24/V/00177,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,1564,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,6,124.8899.486,OK/TAB/24/III/00231,PAPER STELLA FRESHENER POCKET BLUE 20037507 18 CM X 500 M,2618,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,6,124.8899.486,OK/TAB/24/V/00174,PAPER STELLA FRESHENER POCKET BLUE 20037507 18 CM X 500 M,1003,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,6,124.8899.487,OK/TAB/24/III/00228,PAPER STELLA FRESHENER POCKET GREEN 20037511 18 CM X 500 M,2842.5,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,6,124.8899.487,OK/TAB/24/V/00175,PAPER STELLA FRESHENER POCKET GREEN 20037511 18 CM X 500 M,1020,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,7,124.8899.495,OK/TAB/24/V/00196,PAPER STELLA FRESHENER POCKET ORANGE 20037510 18 CM X 500 M,1020,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,7,124.8899.490,OK/TAB/24/V/00197,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,1734,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,7,124.8899.487,OK/TAB/24/V/00195,PAPER STELLA FRESHENER POCKET GREEN 20037511 18 CM X 500 M,1003,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,8,124.3855.023,OK/TAB/24/III/00063,CETAKAN PAPER + PE/MIXED COLORS (PAPER POCKET BATHROOM F&P PURPLE) 20032248 190 GSM X 180 MM X 500 M,1846.8,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,8,124.8899.495,OK/TAB/24/VI/00244,PAPER STELLA FRESHENER POCKET ORANGE 20037510 18 CM X 500 M,1513,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,8,124.8899.495,OK/TAB/24/VII/00280,PAPER STELLA FRESHENER POCKET ORANGE 20037510 18 CM X 500 M,952,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,8,124.8899.486,OK/TAB/24/VI/00242,PAPER STELLA FRESHENER POCKET BLUE 20037507 18 CM X 500 M,1717,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,8,124.8899.486,OK/TAB/24/VII/00278,PAPER STELLA FRESHENER POCKET BLUE 20037507 18 CM X 500 M,1258,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,8,124.8899.487,OK/TAB/24/VI/00245,PAPER STELLA FRESHENER POCKET GREEN 20037511 18 CM X 500 M,1054,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,8,124.3405.008,OK/TAB/24/VIII/00105,PAPER + PE/WHITE (STELLA POCKET PAPER) 190 GSM X 350 MM X 180 MM,72.2,12.2,16.90%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,9,124.8899.490,OK/TAB/24/VI/00243,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,1972,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,9,124.8899.490,OK/TAB/24/VII/00281,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,2074,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,9,124.8899.486,OK/TAB/24/V/00194,PAPER STELLA FRESHENER POCKET BLUE 20037507 18 CM X 500 M,1088,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,9,124.8899.487,OK/TAB/24/VII/00279,PAPER STELLA FRESHENER POCKET GREEN 20037511 18 CM X 500 M,1105,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,9,124.8899.522,OK/TAB/24/VIII/00183,1 ROLL STELLA POCKET MEMBRANE GREEN APPLE & ORANGE SUNKIST 190 GSM X 180 MM X 500 M,54,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,9,124.8899.524,OK/TAB/24/VIII/00184,1 ROLL STELLA POCKET MEMBRANE BLUE FEESIA & STELLA PURPLE LILY 190 GSM X 180 MM X 500 M,36,18,50.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,12,124.3855.047,OK/TAB/24/XI/00124,CETAKAN PAPER + PE/MIXED COLORS  (PAPER STELLA POCKET LUXURIOS FLOWER ) 20042525 190 GSM X 180 MM X 500 M,2599.2,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2024,12,124.3855.046,OK/TAB/24/XI/00125,CETAKAN PAPER + PE/MIXED COLORS  (PAPER STELLA POCKET EXOTIC FRUIT) 20042524 190 GSM X 180 MM X 500 M,2445.3,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,1,124.8899.495,OK/TAB/24/XII/00198,PAPER STELLA FRESHENER POCKET ORANGE 20037510 18 CM X 500 M,1003,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,1,124.8899.495,OK/TAB/25/I/00141,PAPER STELLA FRESHENER POCKET ORANGE 20037510 18 CM X 500 M,1003,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,1,124.8899.490,OK/TAB/24/XII/00131,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,1156,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,1,124.8899.490,OK/TAB/25/I/00142,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,1122,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,1,124.8899.486,OK/TAB/24/XII/00129,PAPER STELLA FRESHENER POCKET BLUE 20037507 18 CM X 500 M,1037,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,1,124.8899.487,OK/TAB/24/XII/00130,PAPER STELLA FRESHENER POCKET GREEN 20037511 18 CM X 500 M,952,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,2,124.8899.490,OK/TAB/25/I/00183,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,510,0,0.00%
PT GODREJ CONSUMER PRODUCTS INDONESIA,2025,2,124.8899.490,OK/TAB/25/I/00229,PAPER STELLA FRESHENER POCKET PURPLE 20037509 18 CM X 500 M,1173,0,0.00%
